,Manufacturer,Model,Engine_Capacity,Fuel_Type,Emissions_CO_[mg/km],Annual_fuel_Cost_10000_Miles
2648,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1289
2649,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,418,1363
2650,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,418,1636
2651,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1992,Hybrid_Electric,144,1127
2652,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1992,Hybrid_Electric,144,1308
2653,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1227
2654,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1389
2655,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1499
2656,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1714
2657,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1772
2658,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1772
2659,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1289
2660,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1289
2661,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,332,1636
2662,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,332,1636
2663,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1951,Hybrid_Electric,144,1308
2664,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1951,Hybrid_Electric,144,1308
2665,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1389
2666,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1389
2667,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1714
2668,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1714
2669,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Petrol,183,1752
2670,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Petrol,183,1827
2671,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,63,1087
2672,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,63,1306
2673,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,50,1186
2674,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,50,1347
2675,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Petrol,316,1774
2676,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Petrol,316,1774
2677,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,94,1186
2678,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,94,1369
2679,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Petrol,332,1479
2680,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Petrol,332,1677
2681,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,113,1347
2682,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,113,1488
2683,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2996,Petrol,277,1752
2684,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2996,Petrol,277,1890
2685,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1636
2686,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1733
2687,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,985
2688,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1227
2689,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,418,1266
2690,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,418,1519
2691,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1992,Hybrid_Electric,144,1086
2692,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1992,Hybrid_Electric,144,1287
2693,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1186
2694,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1369
2695,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1422
2696,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1636
2697,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1733
2698,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1733
2699,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1227
2700,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1227
2701,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,332,1558
2702,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,332,1558
2703,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1951,Hybrid_Electric,144,1267
2704,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1951,Hybrid_Electric,144,1267
2705,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1347
2706,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1347
2707,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1636
2708,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1636
2709,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Petrol,183,1774
2710,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Petrol,183,1871
2711,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,268,2361
2712,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,268,2434
2713,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Petrol,390,1499
2714,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Petrol,390,1752
2715,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,63,1146
2716,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,63,1347
2717,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,50,1206
2718,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,50,1369
2719,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,94,1227
2720,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,94,1407
2721,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Hybrid_Electric,42,1147
2722,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Hybrid_Electric,42,1147
2723,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Hybrid_Electric,42,1187
2724,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Hybrid_Electric,42,1187
2725,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,136,1246
2726,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,136,1407
2727,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,113,1347
2728,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,113,1528
2729,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,97,1468
2730,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,97,1570
2731,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1675
2732,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1791
2733,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,196,2124
2734,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,196,2218
2735,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,418,1344
2736,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,418,1655
2737,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Hybrid_Electric,21,1086
2738,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Hybrid_Electric,21,1328
2739,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1992,Hybrid_Electric,144,1106
2740,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1992,Hybrid_Electric,144,1308
2741,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1206
2742,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1407
2743,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1791
2744,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1791
2745,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,196,2218
2746,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,196,2218
2747,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,332,1655
2748,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,332,1655
2749,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1328
2750,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1328
2751,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1951,Hybrid_Electric,144,1308
2752,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1951,Hybrid_Electric,144,1308
2753,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1407
2754,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1407
2755,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Petrol,183,1752
2756,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Petrol,183,1852
2757,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,268,2321
2758,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,268,2413
2759,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Petrol,390,1440
2760,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Petrol,390,1714
2761,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,63,1066
2762,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,63,1306
2763,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,94,1186
2764,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,94,1369
2765,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Hybrid_Electric,42,1106
2766,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Hybrid_Electric,42,1106
2767,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Hybrid_Electric,42,1167
2768,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Hybrid_Electric,42,1167
2769,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,192,1305
2770,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,192,1305
2771,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,192,1499
2772,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,192,1499
2773,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,136,1206
2774,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,136,1389
2775,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,113,1328
2776,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,113,1507
2777,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2996,Petrol,277,1735
2778,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2996,Petrol,277,1910
2779,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1636
2780,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,193,1753
2781,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,196,2045
2782,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,196,2140
2783,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,418,1266
2784,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,418,1538
2785,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1006
2786,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1246
2787,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1992,Hybrid_Electric,144,1066
2788,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1992,Hybrid_Electric,144,1267
2789,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1146
2790,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1347
2791,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1422
2792,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1675
2793,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Petrol,193,1752
2794,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Petrol,193,1752
2795,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,196,2140
2796,MERCEDES-BENZ,MERCEDES-BENZ E-Class,3982,Petrol,196,2140
2797,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,332,1577
2798,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1991,Hybrid_Electric,332,1577
2799,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1246
2800,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1950,Diesel,21,1246
2801,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1951,Hybrid_Electric,144,1287
2802,MERCEDES-BENZ,MERCEDES-BENZ E-Class,1951,Hybrid_Electric,144,1287
2803,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1369
2804,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2925,Diesel,33,1369
2805,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1694
2806,MERCEDES-BENZ,MERCEDES-BENZ E-Class,2999,Hybrid_Electric,195,1694
2807,MERCEDES-BENZ,MERCEDES-BENZ G-Class,3982,Petrol,528,3198
2808,MERCEDES-BENZ,MERCEDES-BENZ G-Class,3982,Petrol,528,3198
2809,MERCEDES-BENZ,MERCEDES-BENZ G-Class,2925,Diesel,61,2211
2810,MERCEDES-BENZ,MERCEDES-BENZ G-Class,2925,Diesel,61,2211
2811,MERCEDES-BENZ,MERCEDES-BENZ GLA,1332,Petrol,166,1265
2812,MERCEDES-BENZ,MERCEDES-BENZ GLA,1332,Petrol,166,1440
2813,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,51,1066
2814,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,51,1167
2815,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,56,1106
2816,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,56,1246
2817,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,318,1594
2818,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,318,1735
2819,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,164,1752
2820,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,164,1890
2821,MERCEDES-BENZ,MERCEDES-BENZ GLA,1332,Petrol,166,1228
2822,MERCEDES-BENZ,MERCEDES-BENZ GLA,1332,Petrol,166,1440
2823,MERCEDES-BENZ,MERCEDES-BENZ GLA,1332,Petrol,166,1228
2824,MERCEDES-BENZ,MERCEDES-BENZ GLA,1332,Petrol,166,1440
2825,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,51,1066
2826,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,51,1206
2827,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,46,1106
2828,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,46,1246
2829,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,56,1106
2830,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,56,1268
2831,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,493,1403
2832,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,493,1576
2833,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,364,1792
2834,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,364,1792
2835,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,164,1890
2836,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,164,1890
2837,MERCEDES-BENZ,MERCEDES-BENZ GLA,1332,Petrol,166,1440
2838,MERCEDES-BENZ,MERCEDES-BENZ GLA,1332,Petrol,166,1440
2839,MERCEDES-BENZ,MERCEDES-BENZ GLA,1332,Petrol,166,1440
2840,MERCEDES-BENZ,MERCEDES-BENZ GLA,1332,Petrol,166,1440
2841,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,51,1206
2842,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,51,1206
2843,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,46,1246
2844,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,46,1246
2845,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,56,1268
2846,MERCEDES-BENZ,MERCEDES-BENZ GLA,1950,Diesel,56,1268
2847,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,338,1558
2848,MERCEDES-BENZ,MERCEDES-BENZ GLA,1991,Petrol,338,1558
2849,MERCEDES-BENZ,MERCEDES-BENZ GLB,1332,Petrol,197,1345
2850,MERCEDES-BENZ,MERCEDES-BENZ GLB,1332,Petrol,197,1520
2851,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,51,1087
2852,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,51,1227
2853,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,56,1146
2854,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,56,1289
2855,MERCEDES-BENZ,MERCEDES-BENZ GLB,1991,Petrol,364,1809
2856,MERCEDES-BENZ,MERCEDES-BENZ GLB,1991,Petrol,364,1809
2857,MERCEDES-BENZ,MERCEDES-BENZ GLB,1332,Petrol,197,1576
2858,MERCEDES-BENZ,MERCEDES-BENZ GLB,1332,Petrol,197,1576
2859,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,51,1268
2860,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,51,1268
2861,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,46,1306
2862,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,46,1306
2863,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,56,1328
2864,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,56,1328
2865,MERCEDES-BENZ,MERCEDES-BENZ GLB,1991,Petrol,318,1657
2866,MERCEDES-BENZ,MERCEDES-BENZ GLB,1991,Petrol,318,1774
2867,MERCEDES-BENZ,MERCEDES-BENZ GLB,1332,Petrol,197,1362
2868,MERCEDES-BENZ,MERCEDES-BENZ GLB,1332,Petrol,197,1558
2869,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,51,1127
2870,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,51,1268
2871,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,46,1146
2872,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,46,1306
2873,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,56,1167
2874,MERCEDES-BENZ,MERCEDES-BENZ GLB,1950,Diesel,56,1306
2875,MERCEDES-BENZ,MERCEDES-BENZ GLB,1991,Petrol,553,1479
2876,MERCEDES-BENZ,MERCEDES-BENZ GLB,1991,Petrol,553,1657
2877,MERCEDES-BENZ,MERCEDES-BENZ GLB,1991,Petrol,629,1499
2878,MERCEDES-BENZ,MERCEDES-BENZ GLB,1991,Petrol,629,1693
2879,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,236,1965
2880,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,236,2099
2881,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,1382
2882,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,1618
2883,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,37,1167
2884,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,37,1468
2885,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Petrol,424,1576
2886,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Petrol,424,1871
2887,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1289
2888,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1428
2889,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,149,1597
2890,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,149,1597
2891,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,149,1772
2892,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,149,1772
2893,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,236,1965
2894,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,236,2099
2895,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,1382
2896,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,1618
2897,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,37,1167
2898,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,37,1468
2899,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,424,1577
2900,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,424,1869
2901,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1289
2902,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1428
2903,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,265,2124
2904,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,265,2124
2905,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2254
2906,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2254
2907,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,37,1450
2908,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,37,1450
2909,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,392,1772
2910,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,392,1772
2911,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1428
2912,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1428
2913,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,236,1986
2914,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,236,2124
2915,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2478
2916,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2570
2917,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2512
2918,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2570
2919,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,37,1167
2920,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,37,1468
2921,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Petrol,424,1576
2922,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Petrol,424,1871
2923,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1289
2924,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1428
2925,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,149,1616
2926,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,149,1616
2927,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,149,1791
2928,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,149,1791
2929,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,236,1986
2930,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,236,2124
2931,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2478
2932,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2570
2933,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2512
2934,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2570
2935,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,37,1167
2936,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,37,1468
2937,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,424,1577
2938,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,424,1869
2939,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1289
2940,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1428
2941,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,265,2157
2942,MERCEDES-BENZ,MERCEDES-BENZ GLC,2996,Petrol,265,2157
2943,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2361
2944,MERCEDES-BENZ,MERCEDES-BENZ GLC,3982,Petrol,461,2361
2945,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,39,1450
2946,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,39,1450
2947,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,392,1791
2948,MERCEDES-BENZ,MERCEDES-BENZ GLC,1991,Hybrid_Electric,392,1791
2949,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1450
2950,MERCEDES-BENZ,MERCEDES-BENZ GLC,1950,Diesel,104,1450
2951,MERCEDES-BENZ,MERCEDES-BENZ GLE,2999,Hybrid_Electric,215,2084
2952,MERCEDES-BENZ,MERCEDES-BENZ GLE,2999,Hybrid_Electric,215,2084
2953,MERCEDES-BENZ,MERCEDES-BENZ GLE,3982,Hybrid_Electric,422,2239
2954,MERCEDES-BENZ,MERCEDES-BENZ GLE,3982,Hybrid_Electric,422,2239
2955,MERCEDES-BENZ,MERCEDES-BENZ GLE,2925,Diesel,75,1712
2956,MERCEDES-BENZ,MERCEDES-BENZ GLE,2925,Diesel,75,1712
